"riskiness (0 =  good, 1 = bad)",principal,"past_due_days (cutoff on 12/8/2016, negative means paid early)","education (0 = high school or below, 1 = some college, 2 = bachelor, 3 = master or above)",age,"gender (0 = male, 1 = female)","money_in_checking_account (0 = less than 0 or no account, 1 = between 0 and 10000, 2 = more than 10000)","credit_history (0 = no credits taken or all credits paid back on time, 1 = existing credits paid back on time until now, 2 = delay in paying back in the past, 3 = critical account/credits at other banks)",credit_amount,"money_in_savings (0 = unknown or no savings account, 1 = less than 1000, 2 = between 1000 and 5000, 3 = between 5000 and 10000, 4 = over 10000)","years_at_present_employment (0 = unemployed, 1 = less than 1 year, 2 = between 1 and 4 years, 3 = between 4 and 7 years, 4 = more than 7 years)",years_at_current_address,"rent_housing (0 = no, 1 = yes)","own_housing (0 = no, 1 = yes)","free_housing (0 = no, 1 = yes)",number_of_credits_at_this_bank,"is_employed (0 = unemployed, 1 = employed)",number_of_dependents,"is_foreign_worker (0 = no, 1 = yes)"
0,,,,25,1,1,2,4771,1,3,4,0,1,0,1,1,1,1
0,,,,24,1,1,2,4771,1,3,4,0,1,0,1,1,1,1
0,,,,22,1,1,2,4771,1,3,4,0,1,0,1,1,1,1
0,,,,60,0,1,2,4771,1,3,4,0,1,0,1,1,1,1
0,,,,28,1,1,2,4771,1,3,4,0,1,0,1,1,1,1
0,,,,32,1,0,1,4788,1,3,3,0,1,0,1,1,2,1
0,,,,53,0,0,1,4788,1,3,3,0,1,0,1,1,2,1
0,,,,25,0,0,1,4788,1,3,3,0,1,0,1,1,2,1
0,,,,44,1,0,1,4788,1,3,3,0,1,0,1,1,2,1
0,,,,31,0,0,1,4788,1,3,3,0,1,0,1,1,2,1
0,,,,48,0,1,1,4795,1,1,1,0,1,0,1,1,1,1
0,,,,44,0,1,1,4795,1,1,1,0,1,0,1,1,1,1
0,,,,48,0,1,1,4795,1,1,1,0,1,0,1,1,1,1
0,,,,44,0,1,1,4795,1,1,1,0,1,0,1,1,1,1
0,,,,26,0,1,1,4795,1,1,1,0,1,0,1,1,1,1
0,,,,36,0,2,3,4796,1,4,4,0,0,1,1,1,1,1
0,,,,39,0,2,3,4796,1,4,4,0,0,1,1,1,1,1
0,,,,42,1,2,3,4796,1,4,4,0,0,1,1,1,1,1
0,,,,34,0,2,3,4796,1,4,4,0,0,1,1,1,1,1
0,,,,63,0,2,3,4796,1,4,4,0,0,1,1,1,1,1
0,,,,36,0,0,1,4811,0,3,4,1,0,0,1,1,1,1
0,,,,27,0,0,1,4811,0,3,4,1,0,0,1,1,1,1
0,,,,30,0,0,1,4811,0,3,4,1,0,0,1,1,1,1
0,,,,57,0,0,1,4811,0,3,4,1,0,0,1,1,1,1
0,,,,33,1,0,1,4811,0,3,4,1,0,0,1,1,1,1
1,,,,25,0,0,1,4817,1,3,3,0,1,0,1,1,1,1
1,,,,31,0,0,1,4817,1,3,3,0,1,0,1,1,1,1
1,,,,37,0,0,1,4817,1,3,3,0,1,0,1,1,1,1
1,,,,37,0,0,1,4817,1,3,3,0,1,0,1,1,1,1
1,,,,24,0,0,1,4817,1,3,3,0,1,0,1,1,1,1
1,,,,30,0,0,3,4843,1,4,4,1,0,0,2,1,1,1
1,,,,26,0,0,3,4843,1,4,4,1,0,0,2,1,1,1
1,,,,44,0,0,3,4843,1,4,4,1,0,0,2,1,1,1
1,,,,24,0,0,3,4843,1,4,4,1,0,0,2,1,1,1
1,,,,58,1,0,3,4843,1,4,4,1,0,0,2,1,1,1
1,,,,35,1,0,1,4844,1,0,2,1,0,0,1,1,1,1
1,,,,39,0,0,1,4844,1,0,2,1,0,0,1,1,1,1
1,,,,23,1,0,1,4844,1,0,2,1,0,0,1,1,1,1
1,,,,39,0,0,1,4844,1,0,2,1,0,0,1,1,1,1
1,,,,28,1,0,1,4844,1,0,2,1,0,0,1,1,1,1
1,,,,29,0,0,2,4870,1,2,4,0,0,1,2,1,2,1
1,,,,30,0,0,2,4870,1,2,4,0,0,1,2,1,2,1
1,,,,25,0,0,2,4870,1,2,4,0,0,1,2,1,2,1
1,,,,31,0,0,2,4870,1,2,4,0,0,1,2,1,2,1
1,,,,57,0,0,2,4870,1,2,4,0,0,1,2,1,2,1
1,,,,26,0,1,3,4933,1,3,2,0,1,0,2,1,1,1
1,,,,52,0,1,3,4933,1,3,2,0,1,0,2,1,1,1
1,,,,31,1,1,3,4933,1,3,2,0,1,0,2,1,1,1
1,,,,23,1,1,3,4933,1,3,2,0,1,0,2,1,1,1
1,,,,23,1,1,3,4933,1,3,2,0,1,0,2,1,1,1
1,,,,27,0,0,0,5003,0,2,4,0,1,0,2,1,1,1
1,,,,50,0,0,0,5003,0,2,4,0,1,0,2,1,1,1
1,,,,61,0,0,0,5003,0,2,4,0,1,0,2,1,1,1
1,,,,25,0,0,0,5003,0,2,4,0,1,0,2,1,1,1
1,,,,26,1,0,0,5003,0,2,4,0,1,0,2,1,1,1
0,,,,48,0,0,3,5045,0,4,4,0,1,0,1,1,1,1
0,,,,29,1,0,3,5045,0,4,4,0,1,0,1,1,1,1
0,,,,22,0,0,3,5045,0,4,4,0,1,0,1,1,1,1
0,,,,37,0,0,3,5045,0,4,4,0,1,0,1,1,1,1
0,,,,25,1,0,3,5045,0,4,4,0,1,0,1,1,1,1
0,,,,30,1,1,1,5084,0,4,4,0,1,0,1,1,1,1
0,,,,46,0,1,1,5084,0,4,4,0,1,0,1,1,1,1
0,,,,51,0,1,1,5084,0,4,4,0,1,0,1,1,1,1
0,,,,41,1,1,1,5084,0,4,4,0,1,0,1,1,1,1
0,,,,40,0,1,1,5084,0,4,4,0,1,0,1,1,1,1
1,,,,66,0,1,3,5096,1,2,3,0,1,0,1,1,1,1
1,,,,34,0,1,3,5096,1,2,3,0,1,0,1,1,1,1
1,,,,51,0,1,3,5096,1,2,3,0,1,0,1,1,1,1
1,,,,39,0,1,3,5096,1,2,3,0,1,0,1,1,1,1
1,,,,22,0,1,3,5096,1,2,3,0,1,0,1,1,1,1
0,,,,44,1,0,3,5103,1,1,3,0,0,1,3,1,1,1
0,,,,47,0,0,3,5103,1,1,3,0,0,1,3,1,1,1
0,,,,24,1,0,3,5103,1,1,3,0,0,1,3,1,1,1
0,,,,58,1,0,3,5103,1,1,3,0,0,1,3,1,1,1
0,,,,52,0,0,3,5103,1,1,3,0,0,1,3,1,1,1
0,,,,29,1,0,2,5117,1,3,4,0,1,0,2,1,1,1
0,,,,27,1,0,2,5117,1,3,4,0,1,0,2,1,1,1
0,,,,47,0,0,2,5117,1,3,4,0,1,0,2,1,1,1
0,,,,30,0,0,2,5117,1,3,4,0,1,0,2,1,1,1
0,,,,28,0,0,2,5117,1,3,4,0,1,0,2,1,1,1
1,,,,56,0,1,0,5129,1,4,4,0,0,1,1,1,2,1
1,,,,54,0,1,0,5129,1,4,4,0,0,1,1,1,2,1
1,,,,33,1,1,0,5129,1,4,4,0,0,1,1,1,2,1
1,,,,20,0,1,0,5129,1,4,4,0,0,1,1,1,2,1
1,,,,54,0,1,0,5129,1,4,4,0,0,1,1,1,2,1
0,,,,58,0,0,3,5150,1,4,4,0,1,0,1,1,1,1
0,,,,61,1,0,3,5150,1,4,4,0,1,0,1,1,1,1
0,,,,34,0,0,3,5150,1,4,4,0,1,0,1,1,1,1
0,,,,36,0,0,3,5150,1,4,4,0,1,0,1,1,1,1
0,,,,36,0,0,3,5150,1,4,4,0,1,0,1,1,1,1
0,,,,41,0,2,1,5152,1,3,2,0,1,0,1,1,1,1
0,,,,24,0,2,1,5152,1,3,2,0,1,0,1,1,1,1
0,,,,24,1,2,1,5152,1,3,2,0,1,0,1,1,1,1
0,,,,35,0,2,1,5152,1,3,2,0,1,0,1,1,1,1
0,,,,26,0,2,1,5152,1,3,2,0,1,0,1,1,1,1
1,,,,39,0,0,1,5179,1,3,2,0,1,0,1,1,1,1
1,,,,39,0,0,1,5179,1,3,2,0,1,0,1,1,1,1
1,,,,32,0,0,1,5179,1,3,2,0,1,0,1,1,1,1
1,,,,30,1,0,1,5179,1,3,2,0,1,0,1,1,1,1
1,,,,35,0,0,1,5179,1,3,2,0,1,0,1,1,1,1
0,,,,31,0,0,1,5190,0,4,4,0,1,0,4,1,2,1
0,,,,23,1,0,1,5190,0,4,4,0,1,0,4,1,2,1
0,,,,28,0,0,1,5190,0,4,4,0,1,0,4,1,2,1
0,,,,25,1,0,1,5190,0,4,4,0,1,0,4,1,2,1
0,,,,35,0,0,1,5190,0,4,4,0,1,0,4,1,2,1
1,,,,47,0,1,3,5234,1,0,2,0,1,0,2,1,1,1
1,,,,30,1,1,3,5234,1,0,2,0,1,0,2,1,1,1
1,,,,27,1,1,3,5234,1,0,2,0,1,0,2,1,1,1
1,,,,23,1,1,3,5234,1,0,2,0,1,0,2,1,1,1
1,,,,36,0,1,3,5234,1,0,2,0,1,0,2,1,1,1
0,,,,25,1,0,1,5248,0,2,3,0,1,0,1,1,1,1
0,,,,41,1,0,1,5248,0,2,3,0,1,0,1,1,1,1
0,,,,24,0,0,1,5248,0,2,3,0,1,0,1,1,1,1
0,,,,63,0,0,1,5248,0,2,3,0,1,0,1,1,1,1
0,,,,27,1,0,1,5248,0,2,3,0,1,0,1,1,1,1
1,,,,30,0,0,0,5293,1,0,4,0,1,0,2,1,1,1
1,,,,40,0,0,0,5293,1,0,4,0,1,0,2,1,1,1
1,,,,30,0,0,0,5293,1,0,4,0,1,0,2,1,1,1
1,,,,34,0,0,0,5293,1,0,4,0,1,0,2,1,1,1
1,,,,29,1,0,0,5293,1,0,4,0,1,0,2,1,1,1
0,,,,24,1,0,3,5302,1,4,4,0,0,1,3,1,1,1
0,,,,29,0,0,3,5302,1,4,4,0,0,1,3,1,1,1
0,,,,27,0,0,3,5302,1,4,4,0,0,1,3,1,1,1
0,,,,47,0,0,3,5302,1,4,4,0,0,1,3,1,1,1
0,,,,21,1,0,3,5302,1,4,4,0,0,1,3,1,1,1
0,,,,38,1,0,1,5324,3,4,4,0,0,1,1,1,1,1
0,,,,27,0,0,1,5324,3,4,4,0,0,1,1,1,1,1
0,,,,66,0,0,1,5324,3,4,4,0,0,1,1,1,1,1
0,,,,35,0,0,1,5324,3,4,4,0,0,1,1,1,1,1
0,,,,44,1,0,1,5324,3,4,4,0,0,1,1,1,1,1
0,,,,27,0,0,3,5371,1,2,2,0,1,0,2,1,1,1
0,,,,30,1,0,3,5371,1,2,2,0,1,0,2,1,1,1
0,,,,27,0,0,3,5371,1,2,2,0,1,0,2,1,1,1
0,,,,22,0,0,3,5371,1,2,2,0,1,0,2,1,1,1
0,,,,23,1,0,3,5371,1,2,2,0,1,0,2,1,1,1
0,,,,30,0,1,1,5381,0,0,4,0,0,1,1,0,1,1
0,,,,39,1,1,1,5381,0,0,4,0,0,1,1,0,1,1
0,,,,51,1,1,1,5381,0,0,4,0,0,1,1,0,1,1
0,,,,28,0,1,1,5381,0,0,4,0,0,1,1,0,1,1
0,,,,46,0,1,1,5381,0,0,4,0,0,1,1,0,1,1
0,,,,42,0,0,1,5433,0,0,4,1,0,0,1,1,1,1
0,,,,38,0,0,1,5433,0,0,4,1,0,0,1,1,1,1
0,,,,24,0,0,1,5433,0,0,4,1,0,0,1,1,1,1
0,,,,29,1,0,1,5433,0,0,4,1,0,0,1,1,1,1
0,,,,36,0,0,1,5433,0,0,4,1,0,0,1,1,1,1
0,,,,20,1,0,1,5493,1,4,4,0,0,1,1,1,2,1
0,,,,48,0,0,1,5493,1,4,4,0,0,1,1,1,2,1
0,,,,45,0,0,1,5493,1,4,4,0,0,1,1,1,2,1
0,,,,38,0,0,1,5493,1,4,4,0,0,1,1,1,2,1
0,,,,34,0,0,1,5493,1,4,4,0,0,1,1,1,2,1
0,,,,36,0,0,3,5507,1,4,4,0,0,1,2,1,1,1
0,,,,30,1,0,3,5507,1,4,4,0,0,1,2,1,1,1
0,,,,36,0,0,3,5507,1,4,4,0,0,1,2,1,1,1
0,,,,70,0,0,3,5507,1,4,4,0,0,1,2,1,1,1
0,,,,36,0,0,3,5507,1,4,4,0,0,1,2,1,1,1
0,,,,32,0,0,1,5511,2,2,1,0,1,0,1,1,1,1
0,,,,33,1,0,1,5511,2,2,1,0,1,0,1,1,1,1
0,,,,20,1,0,1,5511,2,2,1,0,1,0,1,1,1,1
0,,,,25,1,0,1,5511,2,2,1,0,1,0,1,1,1,1
0,,,,31,0,0,1,5511,2,2,1,0,1,0,1,1,1,1
1,,,,33,0,1,1,5595,2,2,2,0,1,0,1,1,1,1
1,,,,26,1,1,1,5595,2,2,2,0,1,0,1,1,1,1
1,,,,34,1,1,1,5595,2,2,2,0,1,0,1,1,1,1
1,,,,33,0,1,1,5595,2,2,2,0,1,0,1,1,1,1
1,,,,26,0,1,1,5595,2,2,2,0,1,0,1,1,1,1
0,,,,53,1,0,3,5711,4,4,2,0,1,0,2,1,1,1
0,,,,42,0,0,3,5711,4,4,2,0,1,0,2,1,1,1
0,,,,52,0,0,3,5711,4,4,2,0,1,0,2,1,1,1
0,,,,31,0,0,3,5711,4,4,2,0,1,0,2,1,1,1
0,,,,65,0,0,3,5711,4,4,2,0,1,0,2,1,1,1
0,,,,28,0,0,1,5742,2,3,2,0,1,0,2,1,1,1
0,,,,30,0,0,1,5742,2,3,2,0,1,0,2,1,1,1
0,,,,40,0,0,1,5742,2,3,2,0,1,0,2,1,1,1
0,,,,50,0,0,1,5742,2,3,2,0,1,0,2,1,1,1
0,,,,36,0,0,1,5742,2,3,2,0,1,0,2,1,1,1
0,,,,31,0,1,3,5743,1,1,4,0,0,1,2,1,1,1
0,,,,74,1,1,3,5743,1,1,4,0,0,1,2,1,1,1
0,,,,68,0,1,3,5743,1,1,4,0,0,1,2,1,1,1
0,,,,20,0,1,3,5743,1,1,4,0,0,1,2,1,1,1
0,,,,33,1,1,3,5743,1,1,4,0,0,1,2,1,1,1
0,,,,54,0,0,3,5771,1,3,2,0,1,0,2,1,1,1
0,,,,34,0,0,3,5771,1,3,2,0,1,0,2,1,1,1
0,,,,36,0,0,3,5771,1,3,2,0,1,0,2,1,1,1
0,,,,29,0,0,3,5771,1,3,2,0,1,0,2,1,1,1
0,,,,21,0,0,3,5771,1,3,2,0,1,0,2,1,1,1
0,,,,34,1,1,3,5800,1,2,4,0,1,0,2,1,1,1
0,,,,28,1,1,3,5800,1,2,4,0,1,0,2,1,1,1
0,,,,27,1,1,3,5800,1,2,4,0,1,0,2,1,1,1
0,,,,36,0,1,3,5800,1,2,4,0,1,0,2,1,1,1
0,,,,40,0,1,3,5800,1,2,4,0,1,0,2,1,1,1
0,,,,52,0,0,3,5801,0,4,4,1,0,0,1,1,1,1
0,,,,27,0,0,3,5801,0,4,4,1,0,0,1,1,1,1
0,,,,26,0,0,3,5801,0,4,4,1,0,0,1,1,1,1
0,,,,21,0,0,3,5801,0,4,4,1,0,0,1,1,1,1
0,,,,38,0,0,3,5801,0,4,4,1,0,0,1,1,1,1
0,,,,38,0,0,3,5804,4,2,2,0,1,0,2,1,1,1
0,,,,43,0,0,3,5804,4,2,2,0,1,0,2,1,1,1
0,,,,26,0,0,3,5804,4,2,2,0,1,0,2,1,1,1
0,,,,21,0,0,3,5804,4,2,2,0,1,0,2,1,1,1
0,,,,55,0,0,3,5804,4,2,2,0,1,0,2,1,1,1
0,,,,33,0,0,3,5842,1,4,2,0,1,0,2,1,2,1
0,,,,45,1,0,3,5842,1,4,2,0,1,0,2,1,2,1
0,,,,50,0,0,3,5842,1,4,2,0,1,0,2,1,2,1
0,,,,66,0,0,3,5842,1,4,2,0,1,0,2,1,2,1
0,,,,51,0,0,3,5842,1,4,2,0,1,0,2,1,2,1
0,,,,39,1,2,1,5848,1,2,1,0,1,0,1,1,1,1
0,,,,31,0,2,1,5848,1,2,1,0,1,0,1,1,1,1
0,,,,23,0,2,1,5848,1,2,1,0,1,0,1,1,1,1
0,,,,24,0,2,1,5848,1,2,1,0,1,0,1,1,1,1
0,,,,64,1,2,1,5848,1,2,1,0,1,0,1,1,1,1
0,,,,26,0,1,1,5866,2,2,2,0,1,0,2,1,1,1
0,,,,23,1,1,1,5866,2,2,2,0,1,0,2,1,1,1
0,,,,30,0,1,1,5866,2,2,2,0,1,0,2,1,1,1
0,,,,32,0,1,1,5866,2,2,2,0,1,0,2,1,1,1
0,,,,30,0,1,1,5866,2,2,2,0,1,0,2,1,1,1
1,,,,27,0,0,1,5943,0,1,1,0,1,0,2,1,1,1
1,,,,27,0,0,1,5943,0,1,1,0,1,0,2,1,1,1
1,,,,53,0,0,1,5943,0,1,1,0,1,0,2,1,1,1
1,,,,22,0,0,1,5943,0,1,1,0,1,0,2,1,1,1
1,,,,22,0,0,1,5943,0,1,1,0,1,0,2,1,1,1
0,,,,26,0,1,1,5951,1,2,2,0,1,0,1,1,1,1
0,,,,51,0,1,1,5951,1,2,2,0,1,0,1,1,1,1
0,,,,35,0,1,1,5951,1,2,2,0,1,0,1,1,1,1
0,,,,25,0,1,1,5951,1,2,2,0,1,0,1,1,1,1
0,,,,42,0,1,1,5951,1,2,2,0,1,0,1,1,1,1
0,,,,30,0,1,3,5954,1,3,1,0,1,0,2,1,1,1
0,,,,23,0,0,3,5954,1,3,2,0,1,0,1,1,1,1
0,,,,61,0,1,3,5954,1,3,1,0,1,0,2,1,1,1
0,,,,35,1,0,3,5954,1,3,2,0,1,0,1,1,1,1
0,,,,39,0,1,3,5954,1,3,1,0,1,0,2,1,1,1
0,,,,29,1,0,3,5954,1,3,2,0,1,0,1,1,1,1
0,,,,51,0,1,3,5954,1,3,1,0,1,0,2,1,1,1
0,,,,24,0,0,3,5954,1,3,2,0,1,0,1,1,1,1
0,,,,27,1,1,3,5954,1,3,1,0,1,0,2,1,1,1
0,,,,35,1,0,3,5954,1,3,2,0,1,0,1,1,1,1
0,,,,25,0,1,2,5965,1,4,2,0,1,0,2,1,1,1
0,,,,52,0,1,2,5965,1,4,2,0,1,0,2,1,1,1
0,,,,35,0,1,2,5965,1,4,2,0,1,0,2,1,1,1
0,,,,26,0,1,2,5965,1,4,2,0,1,0,2,1,1,1
0,,,,22,1,1,2,5965,1,4,2,0,1,0,2,1,1,1
1,,,,39,1,0,3,5998,1,2,3,0,1,0,1,1,1,1
1,,,,46,1,0,3,5998,1,2,3,0,1,0,1,1,1,1
1,,,,24,1,0,3,5998,1,2,3,0,1,0,1,1,1,1
1,,,,35,0,0,3,5998,1,2,3,0,1,0,1,1,1,1
1,,,,24,0,0,3,5998,1,2,3,0,1,0,1,1,1,1
0,,,,27,0,0,3,6070,1,4,4,0,1,0,2,1,1,1
0,,,,35,0,0,3,6070,1,4,4,0,1,0,2,1,1,1
0,,,,29,0,0,3,6070,1,4,4,0,1,0,2,1,1,1
0,,,,23,1,0,3,6070,1,4,4,0,1,0,2,1,1,1
0,,,,57,1,0,3,6070,1,4,4,0,1,0,2,1,1,1
0,,,,27,0,1,1,6078,1,3,2,0,1,0,1,1,1,1
0,,,,55,1,1,1,6078,1,3,2,0,1,0,1,1,1,1
0,,,,36,0,1,1,6078,1,3,2,0,1,0,1,1,1,1
0,,,,57,1,1,1,6078,1,3,2,0,1,0,1,1,1,1
0,,,,32,0,1,1,6078,1,3,2,0,1,0,1,1,1,1
0,,,,37,0,0,3,6110,1,2,3,0,0,1,1,1,1,1
0,,,,36,0,0,3,6110,1,2,3,0,0,1,1,1,1,1
0,,,,38,1,0,3,6110,1,2,3,0,0,1,1,1,1,1
0,,,,45,0,0,3,6110,1,2,3,0,0,1,1,1,1,1
0,,,,25,0,0,3,6110,1,2,3,0,0,1,1,1,1,1
1,,,,32,0,0,3,6143,1,4,4,0,0,1,2,1,1,1
1,,,,37,1,0,3,6143,1,4,4,0,0,1,2,1,1,1
1,,,,36,0,0,3,6143,1,4,4,0,0,1,2,1,1,1
1,,,,28,0,0,3,6143,1,4,4,0,0,1,2,1,1,1
1,,,,34,0,0,3,6143,1,4,4,0,0,1,2,1,1,1
0,,,,32,0,1,0,6148,2,4,4,0,1,0,2,1,1,1
0,,,,26,1,1,0,6148,2,4,4,0,1,0,2,1,1,1
0,,,,49,0,1,0,6148,2,4,4,0,1,0,2,1,1,1
0,,,,32,1,1,0,6148,2,4,4,0,1,0,2,1,1,1
0,,,,29,0,1,0,6148,2,4,4,0,1,0,2,1,1,1
0,,,,23,0,0,3,6187,2,3,4,1,0,0,2,1,1,1
0,,,,50,0,0,3,6187,2,3,4,1,0,0,2,1,1,1
0,,,,49,0,0,3,6187,2,3,4,1,0,0,2,1,1,1
0,,,,63,0,0,3,6187,2,3,4,1,0,0,2,1,1,1
0,,,,37,0,0,3,6187,2,3,4,1,0,0,2,1,1,1
1,,,,35,1,0,0,6199,1,2,2,1,0,0,2,1,1,1
1,,,,26,0,0,0,6199,1,2,2,1,0,0,2,1,1,1
1,,,,31,0,0,0,6199,1,2,2,1,0,0,2,1,1,1
1,,,,49,1,0,0,6199,1,2,2,1,0,0,2,1,1,1
1,,,,48,0,0,0,6199,1,2,2,1,0,0,2,1,1,1
0,,,,26,0,1,2,6204,1,2,4,0,1,0,1,1,2,1
0,,,,28,0,1,2,6204,1,2,4,0,1,0,1,1,2,1
0,,,,44,1,1,2,6204,1,2,4,0,1,0,1,1,2,1
0,,,,56,0,1,2,6204,1,2,4,0,1,0,1,1,2,1
0,,,,46,0,1,2,6204,1,2,4,0,1,0,1,1,2,1
1,,,,26,1,1,2,6224,1,4,4,0,0,1,1,1,1,1
1,,,,20,1,1,2,6224,1,4,4,0,0,1,1,1,1,1
1,,,,45,0,1,2,6224,1,4,4,0,0,1,1,1,1,1
1,,,,43,0,1,2,6224,1,4,4,0,0,1,1,1,1,1
1,,,,32,0,1,2,6224,1,4,4,0,0,1,1,1,1,1
1,,,,54,1,0,3,6229,1,1,4,1,0,0,2,1,1,1
1,,,,42,1,0,3,6229,1,1,4,1,0,0,2,1,1,1
1,,,,37,0,0,3,6229,1,1,4,1,0,0,2,1,1,1
1,,,,49,0,0,3,6229,1,1,4,1,0,0,2,1,1,1
1,,,,44,0,0,3,6229,1,1,4,1,0,0,2,1,1,1
0,,,,33,0,1,1,6260,1,3,3,1,0,0,1,1,1,1
0,,,,24,1,1,1,6260,1,3,3,1,0,0,1,1,1,1
0,,,,33,0,1,1,6260,1,3,3,1,0,0,1,1,1,1
0,,,,24,1,1,1,6260,1,3,3,1,0,0,1,1,1,1
0,,,,22,0,1,1,6260,1,3,3,1,0,0,1,1,1,1
1,,,,40,0,1,1,6288,1,2,4,0,0,1,1,1,1,1
1,,,,25,0,1,1,6288,1,2,4,0,0,1,1,1,1,1
1,,,,26,1,1,1,6288,1,2,4,0,0,1,1,1,1,1
1,,,,25,0,1,1,6288,1,2,4,0,0,1,1,1,1,1
1,,,,29,0,1,1,6288,1,2,4,0,0,1,1,1,1,1
0,,,,31,0,2,0,6289,1,1,1,0,1,0,2,1,1,1
0,,,,38,0,2,0,6289,1,1,1,0,1,0,2,1,1,1
0,,,,48,1,2,0,6289,1,1,1,0,1,0,2,1,1,1
0,,,,32,0,2,0,6289,1,1,1,0,1,0,2,1,1,1
0,,,,27,1,2,0,6289,1,1,1,0,1,0,2,1,1,1
0,,,,28,0,0,3,6304,0,4,4,0,1,0,2,1,1,1
0,,,,32,0,0,3,6304,0,4,4,0,1,0,2,1,1,1
0,,,,34,0,0,3,6304,0,4,4,0,1,0,2,1,1,1
0,,,,28,0,0,3,6304,0,4,4,0,1,0,2,1,1,1
0,,,,36,1,0,3,6304,0,4,4,0,1,0,2,1,1,1
0,,,,39,0,0,1,6313,0,4,4,0,1,0,1,1,2,1
0,,,,49,0,0,1,6313,0,4,4,0,1,0,1,1,2,1
0,,,,34,1,0,1,6313,0,4,4,0,1,0,1,1,2,1
0,,,,31,0,0,1,6313,0,4,4,0,1,0,1,1,2,1
0,,,,28,0,0,1,6313,0,4,4,0,1,0,1,1,2,1
0,,,,75,0,0,3,6314,1,0,2,0,1,0,2,1,1,1
0,,,,30,1,0,3,6314,1,0,2,0,1,0,2,1,1,1
0,,,,24,1,0,3,6314,1,0,2,0,1,0,2,1,1,1
0,,,,24,1,0,3,6314,1,0,2,0,1,0,2,1,1,1
0,,,,23,0,0,3,6314,1,0,2,0,1,0,2,1,1,1
1,,,,44,0,0,3,6331,1,4,4,0,0,1,2,1,1,1
1,,,,23,1,0,3,6331,1,4,4,0,0,1,2,1,1,1
1,,,,24,1,0,3,6331,1,4,4,0,0,1,2,1,1,1
1,,,,28,0,0,3,6331,1,4,4,0,0,1,2,1,1,1
1,,,,31,0,0,3,6331,1,4,4,0,0,1,2,1,1,1
1,,,,24,1,0,1,6350,0,4,4,0,1,0,1,1,1,1
1,,,,26,1,0,1,6350,0,4,4,0,1,0,1,1,1,1
1,,,,25,0,0,1,6350,0,4,4,0,1,0,1,1,1,1
1,,,,33,0,0,1,6350,0,4,4,0,1,0,1,1,1,1
1,,,,37,0,0,1,6350,0,4,4,0,1,0,1,1,1,1
0,,,,43,1,1,3,6361,1,4,1,0,1,0,1,1,1,1
0,,,,23,0,1,3,6361,1,4,1,0,1,0,1,1,1,1
0,,,,23,1,1,3,6361,1,4,1,0,1,0,1,1,1,1
0,,,,34,0,1,3,6361,1,4,1,0,1,0,1,1,1,1
0,,,,32,0,1,3,6361,1,4,1,0,1,0,1,1,1,1
0,,,,23,1,1,2,6403,1,1,2,0,1,0,1,1,1,1
0,,,,29,1,1,2,6403,1,1,2,0,1,0,1,1,1,1
0,,,,38,0,1,2,6403,1,1,2,0,1,0,1,1,1,1
0,,,,28,0,1,2,6403,1,1,2,0,1,0,1,1,1,1
0,,,,46,0,1,2,6403,1,1,2,0,1,0,1,1,1,1
1,,,,23,0,1,0,6416,1,4,3,1,0,0,1,1,1,1
1,,,,49,0,1,0,6416,1,4,3,1,0,0,1,1,1,1
1,,,,26,0,1,0,6416,1,4,3,1,0,0,1,1,1,1
1,,,,28,0,1,0,6416,1,4,3,1,0,0,1,1,1,1
1,,,,23,1,1,0,6416,1,4,3,1,0,0,1,1,1,1
0,,,,61,0,0,3,6419,1,4,4,0,0,1,2,1,2,1
0,,,,37,0,0,3,6419,1,4,4,0,0,1,2,1,2,1
0,,,,36,1,0,3,6419,1,4,4,0,0,1,2,1,2,1
0,,,,21,0,0,3,6419,1,4,4,0,0,1,2,1,2,1
0,,,,25,0,0,3,6419,1,4,4,0,0,1,2,1,2,1
1,,,,36,0,0,0,6458,1,4,4,0,1,0,2,1,2,1
1,,,,27,0,0,0,6458,1,4,4,0,1,0,2,1,2,1
1,,,,22,1,0,0,6458,1,4,4,0,1,0,2,1,2,1
1,,,,42,0,0,0,6458,1,4,4,0,1,0,2,1,2,1
1,,,,40,1,0,0,6458,1,4,4,0,1,0,2,1,2,1
1,,,,36,0,1,1,6468,0,0,1,0,1,0,1,1,1,1
0,,,,33,0,1,1,6468,0,0,4,0,1,0,1,1,1,1
1,,,,23,1,1,1,6468,0,0,1,0,1,0,1,1,1,1
0,,,,63,0,1,1,6468,0,0,4,0,1,0,1,1,1,1
1,,,,60,1,1,1,6468,0,0,1,0,1,0,1,1,1,1
0,,,,37,1,1,1,6468,0,0,4,0,1,0,1,1,1,1
1,,,,34,0,1,1,6468,0,0,1,0,1,0,1,1,1,1
0,,,,36,0,1,1,6468,0,0,4,0,1,0,1,1,1,1
1,,,,57,0,1,1,6468,0,0,1,0,1,0,1,1,1,1
0,,,,52,1,1,1,6468,0,0,4,0,1,0,1,1,1,1
0,,,,39,0,0,1,6527,0,2,4,0,0,1,1,1,2,1
0,,,,38,1,0,1,6527,0,2,4,0,0,1,1,1,2,1
0,,,,25,1,0,1,6527,0,2,4,0,0,1,1,1,2,1
0,,,,26,0,0,1,6527,0,2,4,0,0,1,1,1,2,1
0,,,,26,0,0,1,6527,0,2,4,0,0,1,1,1,2,1
