,riskiness,principal,past_due_days,education,age,gender,money_in_checking_account,credit_history,credit_amount,money_in_savings,years_at_present_job,years_at_current_address,rent_housing,own_housing,free_housing,number_of_credits_at_this_bank,is_employed,number_of_dependents,is_foreign_worker,credit_score,num_friends,sentiment,steps,activity,nutrition,num_connections
4020,0,1000.0,-1.0,0.0,44,0,0.0,0.0,3609.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,513,273,0.06996389456645469,7881,250,2.882931101381501,195
1648,0,1000.0,5.0,0.0,28,0,1.0,1.0,1318.0,4.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,706,302,0.5668889019802074,7669,381,2.515847462901487,239
2186,0,1000.0,1.0,1.0,27,0,0.0,1.0,1568.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,459,361,0.301366177235156,7040,329,0.8304431157097436,224
803,1,1000.0,75.0,1.0,49,0,2.0,1.0,745.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,510,140,0.5890096548764328,7037,300,2.3895004186172293,163
987,0,1000.0,-1.0,0.0,62,1,0.0,3.0,930.0,0.0,4.0,4.0,0.0,1.0,0.0,4.0,1.0,1.0,1.0,839,61,0.29021248628919416,6311,243,2.085616219833712,265
1701,1,1000.0,59.0,0.0,27,0,0.0,1.0,1345.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,721,302,0.3649415331595973,6592,249,1.0961283750350277,157
3574,1,1000.0,74.0,0.0,40,0,1.0,0.0,2969.0,1.0,1.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,609,255,0.9041345310316586,6076,216,4.897947838453442,0
2013,0,1000.0,1.0,1.0,20,0,0.0,1.0,1493.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,571,748,0.23724250927227197,5573,326,2.6053418101357515,187
440,1,1000.0,59.0,1.0,30,0,1.0,1.0,8229.0,1.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,698,456,0.49776016412014157,7983,340,1.3884964679729666,182
2874,0,800.0,6.0,0.0,60,1,0.0,1.0,2212.0,0.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,497,140,0.33670420024868597,5590,216,1.848932786175076,276
3129,0,1000.0,2.0,1.0,64,0,0.0,3.0,2406.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,658,202,0.5964298796925467,5384,129,4.449949434872582,259
3372,1,800.0,74.0,0.0,26,0,0.0,1.0,2712.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,707,367,0.9678827183088092,7003,277,4.241440534646142,194
5282,1,1000.0,59.0,2.0,31,0,0.0,2.0,9572.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,654,402,0.5954798564317886,6893,359,3.7970426536322393,137
2836,1,1000.0,76.0,0.0,23,1,0.0,2.0,2169.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,638,658,0.08490391239412232,5889,341,1.6743521448429126,146
1022,1,1000.0,74.0,0.0,53,0,2.0,1.0,947.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,636,203,0.2837014739024769,6038,375,2.4132769105990666,319
3497,0,1000.0,1.0,0.0,38,0,0.0,1.0,2848.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,462,261,0.25066261109453114,6613,234,3.3577687216184096,163
1859,0,1000.0,3.0,2.0,23,1,1.0,1.0,1410.0,3.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,721,664,0.8171592437881232,5970,398,1.0904075113103262,240
1785,1,1000.0,29.0,2.0,35,1,0.0,1.0,1381.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,649,335,0.8030165077468043,5353,276,1.5091226229407007,172
2538,0,1000.0,2.0,2.0,37,0,2.0,1.0,1925.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,472,342,0.11096677296652269,8094,417,3.543765579705963,170
5376,0,1000.0,-3.0,0.0,36,0,1.0,2.0,11760.0,2.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,757,318,0.45209334239136933,4377,212,3.236267637698427,0
2619,0,800.0,2.0,1.0,36,0,0.0,1.0,1963.0,1.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,658,168,0.5905265140994191,5507,305,2.5761033692710686,175
544,0,1000.0,5.0,0.0,58,1,2.0,1.0,392.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,808,162,0.14733411851150358,4034,351,1.291592532507363,267
551,0,1000.0,-3.0,0.0,30,0,0.0,0.0,426.0,1.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,550,420,0.4273537420032568,7189,223,1.5709813669320978,94
2107,1,1000.0,59.0,0.0,50,1,1.0,1.0,1534.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,663,223,0.2804173271774486,5471,276,2.665924140344289,258
4337,0,1000.0,14.0,0.0,23,1,1.0,0.0,4221.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,691,642,0.9454673857990705,6198,162,3.5654601337213263,201
5104,0,1000.0,0.0,1.0,23,1,0.0,1.0,7721.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,777,606,0.7501685753972004,8128,285,4.248601208436939,180
2212,0,800.0,1.0,2.0,46,0,0.0,3.0,1582.0,4.0,4.0,4.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,666,213,0.731621711849142,3978,188,0.9243883366376549,130
3065,1,800.0,74.0,0.0,23,1,0.0,1.0,2359.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,633,668,0.7409380683183082,4525,250,2.8117012769552634,111
2987,1,1000.0,74.0,1.0,62,1,0.0,1.0,2303.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,688,52,0.347234706662612,6553,123,3.9170992426696927,256
4598,0,500.0,0.0,1.0,36,0,0.0,3.0,5150.0,1.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,646,379,0.08102690892939468,6769,349,0.059858704553123476,153
5478,0,1000.0,-2.0,0.0,47,0,0.0,2.0,15653.0,1.0,3.0,4.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,779,173,0.9015712815472192,6913,302,3.446976044792484,192
3234,1,1000.0,25.0,1.0,37,1,0.0,1.0,2570.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,490,374,0.19595481519952718,3509,344,4.695962998603999,123
4548,1,1000.0,74.0,1.0,39,0,0.0,1.0,4844.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,762,298,0.013103593270463731,5404,364,0.10771744937456196,148
2596,0,1000.0,0.0,1.0,61,1,0.0,1.0,1950.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,451,96,0.9922102652948946,5894,386,2.970910613991112,235
412,1,1000.0,59.0,0.0,39,0,0.0,1.0,639.0,1.0,4.0,4.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,848,348,0.7980149905382291,5723,202,1.5846875874898725,187
3923,0,1000.0,0.0,2.0,34,0,1.0,0.0,3496.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,821,381,0.8837515234114529,5392,254,2.7139110308634566,123
1002,0,1000.0,1.0,0.0,49,0,1.0,3.0,932.0,0.0,3.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,716,116,0.7848521886589889,7056,376,1.8381352513564315,238
2680,0,1000.0,0.0,1.0,28,0,0.0,3.0,2028.0,1.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,601,366,0.4198335111281938,3719,264,4.268077422526952,226
1267,0,1000.0,-1.0,2.0,31,1,0.0,1.0,1168.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,602,329,0.3496003711808058,4506,241,4.892670528984752,163
1263,0,1000.0,5.0,0.0,30,0,0.0,3.0,1164.0,1.0,4.0,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,440,409,0.07292563402048524,6349,329,2.5638027974105255,190
2346,1,800.0,60.0,1.0,68,0,1.0,0.0,1778.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,720,105,0.9681560900843271,5015,109,2.7766685531628594,70
2372,1,800.0,44.0,1.0,26,0,0.0,2.0,1808.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,704,430,0.8893969826179647,6530,253,4.581583397671723,240
1326,0,300.0,0.0,0.0,33,1,1.0,1.0,1201.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,463,381,0.18710166321186206,6855,215,2.7377638992065134,227
4521,0,1000.0,-4.0,1.0,44,0,1.0,1.0,4795.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,739,0,0.7726566628907094,5046,296,1.293644617079105,176
2715,0,1000.0,-6.0,0.0,39,1,1.0,1.0,2063.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,722,319,0.9063403391932591,3918,393,1.7580890949882977,151
584,0,1000.0,0.0,2.0,52,0,1.0,1.0,458.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,827,209,0.4519010476589089,7219,245,4.683052495814783,285
4279,0,1000.0,1.0,1.0,67,1,0.0,1.0,4020.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,617,54,0.12825237845421844,6764,177,1.2966460913699267,73
908,0,1000.0,-2.0,0.0,26,0,0.0,3.0,860.0,1.0,4.0,4.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,702,377,0.6425077484333513,6032,295,0.997689232733775,241
1576,0,1000.0,8.0,1.0,34,0,0.0,3.0,1288.0,2.0,4.0,4.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,457,324,0.03998063539718233,8078,307,3.6427946286524975,193
1780,0,1000.0,-10.0,0.0,23,0,2.0,1.0,1377.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,684,0,0.4975932690446965,9217,370,1.8970970713683433,216
1929,0,1000.0,1.0,0.0,55,1,1.0,1.0,1444.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,498,69,0.5841652857162208,4960,270,4.885111598381164,271
5133,1,800.0,59.0,0.0,19,1,0.0,1.0,7865.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,457,686,0.9325309616908902,4076,259,4.704147226523362,247
1920,1,1000.0,25.0,1.0,20,1,0.0,0.0,1442.0,1.0,3.0,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,592,665,0.40320769052270855,5529,165,3.9952460865487343,209
3888,0,1000.0,-2.0,0.0,27,0,0.0,1.0,3430.0,3.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,744,446,0.11040393458070752,5298,289,3.0272257390947157,190
4764,0,1000.0,0.0,1.0,32,0,1.0,1.0,6078.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,603,429,0.07953456781438051,6837,266,3.0945795497299358,135
2551,0,1000.0,2.0,2.0,30,0,0.0,3.0,1934.0,1.0,4.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,728,379,0.7013520385856953,8578,239,1.0534337131576,146
749,0,800.0,-3.0,0.0,22,1,0.0,1.0,708.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,727,675,0.25833136569975323,5883,208,3.6631659263191634,0
1886,0,1000.0,-1.0,0.0,21,1,0.0,1.0,1418.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,731,611,0.06938428611108471,6311,295,2.612639756539487,165
4000,0,1000.0,3.0,0.0,27,1,1.0,3.0,3590.0,1.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,717,449,0.9445492429023282,6115,331,4.927647462475217,232
42,0,1000.0,-5.0,1.0,31,0,0.0,3.0,3556.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,449,384,0.18139959524639337,7060,165,3.869791090870888,157
5168,0,800.0,2.0,3.0,43,0,0.0,1.0,8133.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,613,336,0.9185357125270587,5778,206,0.6866539349658646,188
3349,0,1000.0,-4.0,2.0,57,0,0.0,1.0,2679.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,813,53,0.6849339767873739,8000,276,2.1963618785588244,241
2847,0,1000.0,4.0,1.0,23,1,0.0,3.0,2171.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,693,694,0.5901385858857608,5306,338,0.610461043108837,186
790,0,1000.0,0.0,0.0,26,0,0.0,3.0,731.0,1.0,4.0,4.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,411,303,0.46360616764099116,8271,336,3.2243413576208404,201
3262,1,1000.0,74.0,0.0,24,0,0.0,2.0,2580.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,692,695,0.7051710359836633,6054,423,2.1658142790796187,248
4291,1,1000.0,76.0,1.0,41,0,1.0,1.0,4057.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,589,320,0.6009884114489973,6809,236,2.270361456980638,259
1099,0,800.0,1.0,0.0,32,0,1.0,1.0,1037.0,2.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,643,326,0.1187306788000474,5421,178,1.8928670114524604,108
221,0,1000.0,0.0,2.0,39,0,1.0,1.0,6187.0,1.0,3.0,4.0,0.0,1.0,0.0,3.0,1.0,1.0,1.0,638,278,0.20108481053730443,6238,349,3.6403788545458875,154
4658,0,1000.0,-2.0,1.0,38,0,0.0,1.0,5493.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,447,233,0.9926769796601617,6635,337,1.5903786241294156,99
3021,1,1000.0,59.0,0.0,24,1,2.0,1.0,2327.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,592,0,0.5794652259313458,7572,278,0.026848165492060483,0
5075,0,1000.0,-1.0,0.0,24,1,1.0,2.0,7582.0,2.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,650,492,0.37616388326029115,4522,205,1.5853330435256785,196
4525,0,1000.0,1.0,2.0,36,0,2.0,3.0,4796.0,1.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,463,262,0.7538976042839628,6377,512,4.591657591260811,161
2577,0,1000.0,1.0,2.0,51,0,0.0,3.0,1940.0,4.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,850,191,0.13884722803861216,5405,279,1.049059508196279,237
2609,0,800.0,2.0,2.0,35,0,0.0,3.0,1957.0,1.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,680,249,0.5909605078515285,6985,363,3.221073745423605,139
4326,0,800.0,1.0,1.0,33,1,0.0,1.0,4169.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,683,348,0.24717262610456492,5656,271,0.612217596865926,175
1692,1,800.0,60.0,0.0,36,0,2.0,3.0,1344.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,601,327,0.25735358063342506,5958,361,1.8083617730285995,146
4532,0,1000.0,0.0,1.0,30,0,0.0,1.0,4811.0,0.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,698,375,0.4479462542150401,7288,284,0.1772518139915663,0
2458,0,800.0,-3.0,1.0,45,0,0.0,3.0,1880.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,781,172,0.943365914084535,6339,188,3.420436782144418,174
1639,0,1000.0,-25.0,1.0,44,1,0.0,1.0,1313.0,1.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,650,404,0.24114433097275256,5829,229,4.054453869732294,0
5497,1,800.0,60.0,2.0,38,0,1.0,0.0,18424.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,696,383,0.40923625418827103,5785,186,3.9375591945288377,141
1745,0,800.0,1.0,1.0,25,0,0.0,1.0,1364.0,1.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,751,408,0.7690963044612469,5049,388,4.9472399001131375,207
3070,0,1000.0,-1.0,2.0,23,1,2.0,3.0,2360.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,745,757,0.8861922137343397,5287,415,1.0946636596767723,204
5321,0,1000.0,1.0,1.0,24,0,0.0,1.0,10366.0,1.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,620,628,0.18296853913063915,5636,287,1.0707220713521948,164
2030,1,1000.0,74.0,2.0,32,0,1.0,3.0,1501.0,1.0,4.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,774,0,0.18897425026757342,6879,424,2.5771844260157457,152
4876,1,1000.0,59.0,0.0,34,0,1.0,1.0,6468.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,676,366,0.1349122888257197,5257,313,2.6347034549254285,179
4553,1,1000.0,59.0,1.0,31,0,0.0,2.0,4870.0,1.0,2.0,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,513,376,0.08053625954369026,6909,342,1.765719777953068,168
3106,0,1000.0,0.0,2.0,74,0,0.0,1.0,2394.0,0.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,723,55,0.38698788559246844,7598,88,0.3174718298111251,67
5096,1,1000.0,74.0,1.0,23,1,0.0,0.0,7685.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,598,584,0.11095013312157453,5967,208,1.689489495307515,190
2729,0,800.0,0.0,0.0,22,0,0.0,3.0,2069.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,648,705,0.28663053124155535,6537,325,1.768514296964871,198
2955,0,1000.0,1.0,2.0,29,1,0.0,1.0,2284.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,693,412,0.7918191605872815,6728,400,3.2239382896022244,262
3447,0,1000.0,3.0,1.0,38,0,1.0,1.0,2779.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,527,268,0.7540412051582996,4119,396,4.984655061439295,129
2402,1,1000.0,59.0,1.0,42,0,0.0,1.0,1835.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,466,211,0.36509200353595783,7033,570,2.048870681112207,182
3537,0,800.0,-5.0,1.0,37,0,0.0,1.0,2901.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,823,282,0.2353487205767415,3847,408,3.1863601841326306,178
3997,0,800.0,3.0,1.0,40,0,0.0,1.0,3590.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,704,285,0.4218456339728005,7703,187,3.5110282989473096,181
3484,0,1000.0,1.0,2.0,30,0,0.0,0.0,2828.0,3.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,513,341,0.31937467607544967,6801,537,1.6088516924215175,0
4035,0,1000.0,-1.0,0.0,33,0,1.0,3.0,3617.0,1.0,4.0,4.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,709,412,0.9894116737348726,6201,200,0.6487932302974536,203
5187,0,1000.0,-5.0,0.0,30,0,1.0,0.0,8358.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,409,351,0.2729067979020011,6300,417,4.974177192822488,0
3961,0,1000.0,1.0,2.0,36,0,0.0,1.0,3556.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,431,279,0.32583168263543283,7184,282,2.7116205832258466,172
1453,0,1000.0,1.0,1.0,26,1,0.0,3.0,1244.0,0.0,4.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,698,308,0.3863989158486677,6167,109,4.384163238142286,190
3716,0,800.0,-8.0,2.0,31,0,1.0,3.0,3124.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,606,290,0.079806385947361,6148,321,1.211582283554018,183
3241,0,1000.0,0.0,0.0,23,0,0.0,1.0,2577.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,681,647,0.15823893162299274,6710,499,0.4579899265962384,0
4995,1,800.0,59.0,0.0,20,0,0.0,1.0,7174.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,440,646,0.6544536067670995,6626,260,2.3712448488844116,186
4295,1,1000.0,59.0,2.0,22,1,0.0,0.0,4110.0,1.0,4.0,4.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,738,587,0.2690753095371998,4528,336,0.6940985513434622,264
4412,1,800.0,60.0,0.0,25,1,0.0,2.0,4463.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,598,275,0.11121273321413616,5003,346,0.6707299783093129,187
2672,0,1000.0,2.0,2.0,34,1,0.0,3.0,2022.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,741,273,0.868498280388385,5037,199,2.5684631929276924,157
1532,0,1000.0,-12.0,0.0,30,0,2.0,1.0,1275.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,435,362,0.9951848002285536,6877,347,2.6199156021112198,144
5496,1,1000.0,29.0,0.0,40,0,1.0,0.0,18424.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,423,213,0.27469949888583156,7829,213,3.0012816872041475,131
2431,0,1000.0,1.0,1.0,22,1,0.0,1.0,1858.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,575,570,0.6677284447404188,6292,193,0.690357959542166,192
734,0,1000.0,0.0,2.0,42,0,0.0,1.0,701.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,644,284,0.680213084874162,5846,267,1.1920400117572565,0
303,0,1000.0,1.0,0.0,27,0,2.0,1.0,754.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,518,0,0.47501636238396616,6550,288,3.1494941768423472,187
1394,0,800.0,0.0,1.0,29,0,2.0,1.0,1225.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,845,313,0.9077369734240314,5409,322,3.381747516022995,236
3592,0,800.0,0.0,0.0,33,1,0.0,2.0,2993.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,607,288,0.9543897494197692,6749,348,0.48040892689274195,139
1109,1,1000.0,74.0,1.0,45,0,1.0,1.0,1042.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,484,180,0.07310517623293011,6187,297,2.6639174556760103,228
4905,0,800.0,2.0,1.0,22,0,0.0,3.0,6615.0,1.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,641,620,0.9209607547613807,6326,158,3.7665418496376453,208
425,1,1000.0,59.0,0.0,32,0,0.0,2.0,8386.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,638,447,0.4912556864265928,6445,373,0.3237218833929323,179
3064,0,1000.0,0.0,1.0,37,0,1.0,2.0,2353.0,1.0,2.0,4.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,509,307,0.38241870903971165,6187,409,2.854528743702752,138
1883,0,1000.0,-12.0,1.0,26,0,1.0,1.0,1414.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,695,413,0.011654457982756994,6689,362,0.46620829397426566,228
4085,0,800.0,-1.0,0.0,20,1,0.0,1.0,3660.0,1.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,776,550,0.16555279781625332,4271,377,3.388804952802811,257
50,0,800.0,-4.0,0.0,27,1,1.0,3.0,2964.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,752,385,0.5618523464147419,5160,229,4.689463165555966,179
3835,0,800.0,-1.0,0.0,44,0,0.0,1.0,3378.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,823,364,0.4093324853178235,5700,460,0.33866191263015155,0
1497,0,1000.0,0.0,0.0,38,0,0.0,1.0,1262.0,3.0,3.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,811,247,0.5607138270324474,4211,353,4.69796469111715,150
65,0,1000.0,-3.0,0.0,28,0,0.0,1.0,1201.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,697,368,0.19513790080149984,6765,375,3.4651665236588194,0
3087,1,1000.0,74.0,1.0,21,0,1.0,1.0,2384.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,730,665,0.3544770579594224,4526,543,0.22432309165032693,185
2439,0,1000.0,1.0,1.0,46,0,1.0,3.0,1860.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,777,223,0.5327740301413978,6436,316,2.1786874389682307,188
2333,0,1000.0,-1.0,0.0,42,1,0.0,1.0,1755.0,1.0,4.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,605,200,0.7159437313770062,6139,282,0.7069589419374778,168
1407,0,1000.0,0.0,1.0,27,0,0.0,3.0,1231.0,4.0,4.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,698,290,0.5221259676237189,6523,419,1.2119242873189622,223
366,0,800.0,5.0,1.0,33,0,1.0,3.0,5866.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,633,332,0.49450364226751864,5944,237,3.8055270954229776,155
2171,1,1000.0,58.0,0.0,31,0,0.0,2.0,1555.0,4.0,4.0,4.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,487,367,0.4197164809552324,5434,305,4.163667596916421,200
4971,1,1000.0,59.0,1.0,23,1,0.0,1.0,6999.0,1.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,656,617,0.03690247254487966,4373,155,0.4174123674304814,272
1564,1,1000.0,44.0,1.0,26,1,0.0,1.0,1285.0,0.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,421,424,0.9723446935347252,5569,296,4.354235214153635,0
3079,0,800.0,1.0,1.0,27,0,1.0,3.0,2366.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,634,353,0.0361619857040949,6498,349,2.980450430366769,175
1201,1,1000.0,76.0,2.0,46,0,0.0,1.0,1123.0,3.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,728,273,0.6728995312047447,5933,378,2.332324799683439,92
1846,0,1000.0,-1.0,0.0,23,0,0.0,1.0,1409.0,2.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,517,568,0.8964807441192473,7476,169,3.034918718994197,0
3872,1,1000.0,29.0,0.0,23,1,0.0,2.0,3414.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,740,664,0.030335152526929088,5820,304,1.5317819985407843,210
